product_description,Brand,Stage,rpc,review_rating,url,Store,Sub-store,review_date,Month,review_text,Deep,ReviewID
自营 雀巢（Nestle）超级能恩1段（0-12个月）800克婴儿配方奶粉 乳蛋白部分水解德国原装进口,,,600017406,5,http://product.suning.com/0000000000/600017406.html,Suning,,2017-12-04 23:19:02,,可以,,
自营 雀巢（Nestle）超级能恩1段（0-12个月）800克婴儿配方奶粉 乳蛋白部分水解德国原装进口,,,600017406,5,http://product.suning.com/0000000000/600017406.html,Suning,,2017-12-07 11:01:53,,非常好,,
自营 雀巢（Nestle）超级能恩1段（0-12个月）800克婴儿配方奶粉 乳蛋白部分水解德国原装进口,,,600017406,5,http://product.suning.com/0000000000/600017406.html,Suning,,2017-12-06 00:21:32,,挺好,,
自营 雀巢（Nestle）超级能恩1段（0-12个月）800克婴儿配方奶粉 乳蛋白部分水解德国原装进口,,,600017406,5,http://product.suning.com/0000000000/600017406.html,Suning,,2017-12-01 20:25:11,,物流不给力，不是蜗牛，是冬眠了,,
自营 雀巢（Nestle）超级能恩1段（0-12个月）800克婴儿配方奶粉 乳蛋白部分水解德国原装进口,,,600017406,5,http://product.suning.com/0000000000/600017406.html,Suning,,2017-12-01 12:03:27,,一直给宝宝喝这个品牌的，不错，值得推荐,,
自营 雀巢（Nestle）超级能恩1段（0-12个月）800克婴儿配方奶粉 乳蛋白部分水解德国原装进口,,,600017406,5,http://product.suning.com/0000000000/600017406.html,Suning,,2017-12-03 10:53:56,,挺好的～,,
自营 雀巢（Nestle）超级能恩1段（0-12个月）800克婴儿配方奶粉 乳蛋白部分水解德国原装进口,,,600017406,5,http://product.suning.com/0000000000/600017406.html,Suning,,2017-12-05 20:53:54,,好好好,,
自营 雀巢（Nestle）超级能恩1段（0-12个月）800克婴儿配方奶粉 乳蛋白部分水解德国原装进口,,,600017406,5,http://product.suning.com/0000000000/600017406.html,Suning,,2017-12-01 23:57:40,,1111好,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 23:28:36,,商品不错！已经多次购买了，价格很给力，物超所值，宝宝很喜欢，以后会继续购买。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 23:28:28,,商品不错！已经多次购买了，价格很给力，物超所值，宝宝很喜欢，以后会继续购买。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-05 22:51:17,,宝宝一直是母乳喂养，现在属于添加奶粉初期，比较了很多奶粉了，一直没定下来，现在定了就这个了。不过还没开始吃呢，先囤货。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 21:35:32,,好……。。。。。。。。。。。。。。。。。。。。。。。。。。。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 16:30:45,,质量很好喝起来很香又甜包装好送货快服务态度好我很喜欢买下次再买,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-05 15:08:14,,质量很好喝起来很香好喝包装好送货快服务态度好我很喜欢喝下次再买,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-05 23:12:34,,日期新鲜，包装很好，发货很快，服务一流，物流给力！,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 21:06:28,,苏宁自营的，一直很放心！快递小哥服务也好，赞,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 18:03:48,,日期新鲜，物美价廉，发货神速，服务周到，非常满意！,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 16:29:07,,质量很好包装好送货快服务态度好我很喜欢下次再买,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 15:36:34,,大品牌，值得信赖！很好很放心的产品！,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 15:33:39,,一直都买自营店的，放心,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 15:00:18,,囤着，扫了一下二维码是正品，生产日期2017.5.8号的,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 20:53:02,,性价比高，送货速度快。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 20:02:57,,用的放心宝宝会一直用下去的,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 10:11:40,,喜欢在苏宁购物。发货快，客服态度好。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 22:41:45,,东西很不错，质量棒棒哒，价格很实惠，苏宁配送给力,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 22:41:31,,东西很不错，质量棒棒哒，价格很实惠，苏宁配送给力,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 22:41:16,,东西很不错，质量棒棒哒，价格很实惠，苏宁配送给力,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 10:47:45,,啊什么啊了没啊怎么了阿里河阿可哦哦噢额,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 10:47:15,,1斌去啊路上注意安全具体不清楚咖啡辣鸡,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 08:29:29,,一直在买，送货速度快,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 23:16:51,,很好 宝宝喝了没有过敏拉肚子的现象,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 22:49:12,,一直吃的这奶粉，可以的,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 14:39:31,,很好很好很好很好很好很好很好很好很好很好很好很好,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 14:39:08,,很好很好很好很好很好很好很好很好很好很好很好很好,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 14:38:03,,很好很好很好很好很好很好很好很好很好很好很好很好,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 16:44:27,,baby一直都吃雀巢能恩。希望有优惠。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 07:14:40,,奶粉易溶解，宝宝爱吃,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-05 07:36:36,,好,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-05 07:36:02,,好,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 10:21:01,,真的很不错，宝宝很喜欢喝呢 满意,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 23:05:13,,不错,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 14:04:02,,很不错到手价格200,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 20:15:49,,奶粉不错，很细腻，性价比装，值得信赖,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 19:11:36,,吧十，速度相当快！,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 10:56:21,,好,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 17:15:47,,不错的，送货也快，下次再来买吧。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 17:15:38,,不错的，送货也快，下次再来买吧。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 17:14:55,,不错的，送货也快，下次再来买吧。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 17:14:26,,不错的，送货也快，下次再来买吧。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 17:14:18,,不错的，送货也快，下次再来买吧。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 17:13:55,,不错的，送货也快，下次再来买吧。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 13:06:57,,正品3,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-02 13:06:46,,正品,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 09:42:55,,很好 宝宝母乳转奶粉吃这个特别好消化,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 08:56:59,,大品牌，性价比高。很不错,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 22:24:22,,宝宝爱喝,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 21:33:21,,很满意,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 14:12:33,,很好。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-06 00:49:48,,宝贝喜欢吃,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-03 11:18:04,,好,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 21:57:35,,妈妈放心,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 20:26:27,,可以,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 20:25:56,,可以,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 20:25:05,,不错,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 20:24:53,,不错,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 18:47:00,,不错喜欢。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 17:37:36,,很好，很满意。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 17:36:43,,很好，很满意。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 17:36:16,,很好，很满意。,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 11:37:29,,好评,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-01 01:11:14,,奶粉不错快递给力,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-05 09:25:11,,好,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-05 00:21:11,,发萨芬,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-05 00:21:00,,发烧发,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 23:57:26,,发烧发,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 23:57:08,,阿德斯的,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 22:58:37,,好评,,
自营 雀巢Nestle超级能恩2较大婴儿和幼儿配方奶粉 2段（6-18个月）800克*60,,,945013805,5,http://product.suning.com/0000000000/945013805.html,Suning,,2017-12-04 22:58:25,,好评,,
